,Year,Entity,Num_of_executions (Amnesty Int),Fire_heat_&_hot_substances,Drowning,Road_injuries,Exposure_to_forces,Interpersonal_violence,Environmental_heat & cold_expo,Self-harm
964,2010,Cambodia,,269.23502665252005,1503.7328297741158,3925.870971463597,7.999999988291094,378.0120407569147,23.09311449292162,591.8084480572451
3191,2010,Kuwait,,30.75164369059864,23.09060459698933,463.98810926781874,0.0,34.93074759188498,2.501603822777224,99.24362359134082
3979,2010,Montenegro,,8.97588301082579,6.446069507371011,61.941532550113465,0.0,23.94411554687888,0.6703637285422005,81.89473334255312
6394,2010,Vanuatu,,4.879576890132124,27.740525400211904,46.455515062591765,0.0,4.343809735489644,7.102794132617304,40.088195861590506
992,2010,Cameroon,,615.8013080344755,1039.0976208523534,4053.888281219112,12.999999992936251,692.9195114296654,248.862927330552,1857.2070822937128
6056,2010,Tropical Latin America,,1736.3003927002326,7373.642549775252,49420.697507501936,710.0000149753456,60477.5251151863,290.26441008504963,12723.621066278603
908,2010,Burkina Faso,,597.1907056783596,995.967308845103,2764.123696410616,15.999999969305811,1690.7459997166818,77.0307844142659,1133.8018583774387
2120,2010,Fiji,,32.59225262004807,66.85027436454965,86.85081114831165,1.9999999992717847,36.82940921652657,3.4988989423337,84.02507949750604
4736,2010,Poland,,754.6517685758548,1133.1107740395069,5320.083306077692,20.000000001129514,814.1669880363901,690.7365596393074,7795.215150998237
450,2010,Bahrain,1,8.780704472312756,8.523702166716367,131.3491637807967,0.0,21.799254159137384,1.918401107961143,78.8420864219228
3162,2010,Kosovo,,,,,,,,
6538,2010,Western Sub-Saharan Africa,,9295.51010878377,16400.069577218157,49393.48308512934,285.00350356638575,17105.800853493005,3203.813651706982,18552.71965883536
3867,2010,Middle East & North Africa,,,,,,,,
2036,2010,Estonia,,76.74793186840077,65.4902629378637,119.13637785956668,0.0,79.23459319234752,74.42315261326243,260.6186288501938
439,2010,Bahamas,,7.858588778694926,23.634690066392192,56.86377915086577,2.9999994040865023,101.29797523353008,2.046877492945035,11.215352630182528
5675,2010,Sudan,6,1319.9391528340807,1495.6989650382295,11369.661483223372,36.00000002011178,790.5080151551617,81.45157310558072,1450.253351610344
3274,2010,Latin America and Caribbean,,5418.364083726485,18986.284487441186,112352.9980045849,232832.17816189968,152561.97381162032,1410.5772525171403,34963.31859324634
6508,2010,Western Europe,,5187.215277467971,4531.754263855041,31408.533958397904,247.2511186624641,4191.372586184383,2632.18115191388,52262.30622586481
4624,2010,Papua New Guinea,,240.51563921715373,1409.1590163424544,2518.656290006525,0.0,873.7806617663246,134.26294732522672,1741.381735461596
4792,2010,Puerto Rico,,41.56683844922635,46.6519790893306,483.25696535402807,0.0,924.6532187190028,6.634590460654431,297.2489771166629
6000,2010,Tonga,,3.537543045975945,7.366919635716608,12.183965777884984,0.0,2.353212107188499,0.9816605030990252,5.713904798451607
26,2010,Afghanistan,,459.4656614599111,2080.644734295542,7970.423793243791,349.9999973832257,3242.2865475932417,151.68320621748614,1457.157631131312
1952,2010,England,,525.3774469910795,273.48033372525504,2509.042423043778,0.0,302.08725955717955,255.44970783804163,4302.110008480498
6265,2010,United States,46,5002.872646209004,4004.6352685721417,41532.65344697267,204.2300233216801,18005.623722821663,1286.3941981036387,42278.63630357699
2947,2010,Israel,,118.43420678028949,53.70119625262471,620.5261078241814,1.9999999999794016,198.73788208798504,31.37964787815196,547.1133444683378
4596,2010,Panama,,22.62946095512428,152.48404054955614,535.2295340535181,7.9999998864823345,745.0170135973683,1.737750200592987,202.44722178846257
5720,2010,Suriname,,9.606675040442289,30.39843975688261,104.9740280078057,0.0,53.1933726869137,2.6015330641891143,142.87481505815884
3003,2010,Jamaica,,29.013976447779,23.604744381770196,221.11398547169705,0.0,764.0525792519512,4.079530752863516,75.1776568442572
1961,2010,Equatorial Guinea,4,21.854485860787232,58.24451983114327,202.44703290875336,0.0,35.649233367673354,3.1242130718011576,47.2330784882348
1722,2010,Dominica,,1.4467013139787208,4.008468111560265,11.532472127075524,3.0000042319781333,8.09996671140598,0.4643314435215813,3.226329647874978
4325,2010,North Korea,60,323.85457619070365,1883.8001694708933,5695.092698445904,0.0,747.0329232467672,118.93901997600774,3177.091787309862
663,2010,Bermuda,,0.2372070906248395,2.3356904081405183,7.45108963555854,0.0,2.3855683269668524,0.1390125531282527,3.0530431786774104
2236,2010,Gambia,,46.16426049516903,71.04157824879634,251.55173841506212,8.999999892527796,23.162403827746264,17.962458336121905,94.55429046295806
132,2010,Andean Latin America,,806.7541792236013,2225.079753267582,11790.37404316122,238.99999564622533,5172.215269397297,498.17218502638855,3269.651129288899
3386,2010,Liberia,,88.96849474290234,141.70566421747807,476.3266241117025,1.0000000015953872,90.18043111932464,35.93289890033882,285.0856145674999
2263,2010,Georgia,,201.1611965360174,147.59841106584904,647.313978095709,2.0000000014097505,160.3632573804409,59.58137711444146,297.477787301071
1104,2010,Central African Republic,,203.3105275775659,599.6310709327363,3719.2712807895327,2.999999996559088,350.1992850378197,44.3746086354004,467.1212330099414
5473,2010,South Sudan,,440.7147957159413,589.625994503151,1721.045810315704,0.0,1153.7543880789988,34.007620900386,554.2038142585367
3698,2010,Malta,,2.341835329653064,4.713485623554332,19.309405098648515,0.0,5.514173639036406,1.3399645988882491,24.907926448067563
272,2010,Armenia,,41.48160835307855,58.52645322452612,248.180901299244,1.2419658762721653,126.70976414403532,123.80110180446476,302.7218508510245
1551,2010,Cuba,,97.35725194997092,312.0629962948788,1101.9514293577115,4.000000030485236,636.3628993832846,49.6956525217018,1650.343902274621
5273,2010,Slovenia,,12.984462669978818,25.085605830928756,181.91128183653672,7.000000205070343,22.20620969598912,20.961124943360897,462.61118562976327
411,2010,Azerbaijan,,387.1598307293628,307.21010659593674,633.7307462888832,3.00000000025678,338.19012011551405,118.4902922315066,447.6293328849308
6140,2010,Turkmenistan,,131.90999561427608,185.7770312023692,356.34329660495393,0.9512880281129436,185.6108213727541,119.52171700061548,434.10989256831823
2975,2010,Italy,,881.1056922578856,504.1186265189707,6626.842880447841,40.00000019860705,586.8558234150638,404.2261389872355,4580.570047369366
4848,2010,Romania,,477.3132487626911,920.4953206895008,2822.401386728464,2.9999999872394434,535.922717543648,475.9029534181576,2813.300533637827
4876,2010,Russia,,10333.448242042805,12176.200043078714,33666.351252852284,72.41391711389237,30353.208376629605,70555.89326010444,56006.36548194279
1523,2010,Croatia,,52.13639624316754,97.57418764573276,509.2033525281863,1.0000000112562006,62.64905867163804,32.405862854004546,795.0067802481866
6230,2010,United Arab Emirates,,126.0352789153068,144.21254468719212,2994.9374844785184,0.0,113.6191412103982,13.71771658589735,527.4636719421259
4119,2010,Nepal,,368.3220705339368,1023.27802124103,6080.257027712371,149.9999991967148,465.4678920765266,98.8281914759566,2117.3075112945976
1495,2010,Cote d'Ivoire,,665.0850186766909,952.685697269672,3370.0930733243104,17.999999968928574,2197.578232274049,274.8948251447744,1679.789468354828
1076,2010,Caribbean,,739.1105391315841,1917.248503342457,9739.684029973663,230981.7902989094,7481.384047869481,228.061975349878,4184.682995646188
4820,2010,Qatar,,16.312479835374685,31.505014722316105,494.54314834209447,0.0,16.848014865280525,1.663956671932797,104.12927897541869
6678,2010,Zimbabwe,,659.0572612564874,811.4062277295325,2992.654433427684,0.0,1282.1537578533555,47.657639566239816,2775.895720528552
2319,2010,Ghana,,559.910955844256,698.60666120743,4564.147368097463,63.000000190595244,818.1456786773953,232.58872792485943,1554.6909350412498
6587,2010,Yemen,53,918.9098774848052,816.6814617625482,9078.818296569423,22.00000001258072,821.4061852046149,59.98412744191128,1199.1370521025294
5301,2010,Solomon Islands,,12.173477163851928,59.26392862367811,110.68230694194612,1.9999999995481583,31.129479559067317,8.073983101695005,84.45837703203973
3014,2010,Japan,2,1924.9503622667464,7165.718488717621,8371.680918118034,36.3705199844904,836.9418295551241,2257.821875459185,32502.64586898559
3358,2010,Lesotho,,120.44252760114072,125.31292851245,884.2976481631962,0.0,881.6424751529858,28.68449897840674,531.8317847515813
2291,2010,Germany,,684.5882978561319,555.4868833451318,5088.595240045866,6.99999999529896,716.2288667015353,328.6366128816751,11742.574247128612
2320,2011,Ghana,,570.6675272136201,709.6455718124523,4699.309441117781,14.00000000142348,838.6672789313662,236.92974570088617,1614.7080508497738
5553,2011,Southern Latin America,,1243.7459163679805,1316.094847127334,9530.013894378588,3.0001377563446177,3498.1477459917382,165.38048014552427,7469.159768452065
5609,2011,Spain,,353.5610265330877,522.180471741773,2942.3400703178568,15.999999980152912,406.35723992238366,153.96271080566436,3848.610722644457
5130,2011,Serbia,,122.62486151652384,132.5387074845011,935.9811741819202,1.0000000066448027,249.4132495328672,62.61209089963494,1779.4955223230654
4289,2011,North Africa and Middle East,,11596.619412163853,12384.660021100452,134039.01877246794,783.7258321885187,14617.677314754636,962.998565586164,25981.56096951778
5102,2011,Senegal,,342.4820922711125,518.4327975985248,1625.1679220362807,0.0,132.8603257906689,155.55212761252804,932.9078974584344
2489,2011,Guinea,,380.1986785326534,635.378524307347,1900.3220681312569,0.0,709.8506210164876,155.90798642420162,667.7397142495001
5816,2011,Taiwan,5,189.00214799553703,607.3938418459944,4185.982129377303,0.9999999860073392,384.8092617799553,38.683802901123,4475.56199354697
5676,2011,Sudan,7,1273.2786805688916,1430.1413132938042,11143.71585569705,19.99999997936604,769.112507963957,79.67253448897809,1469.7645820361397
2037,2011,Estonia,,74.7122318049978,62.50977732776103,118.00323973301852,0.0,76.96173738562939,70.38908912541477,259.6637336647551
1639,2011,Democratic Republic of Congo,,2199.756609791853,6656.246348178808,20229.97371375734,0.0,2281.1266613499106,441.09490498678855,4474.531417687032
2121,2011,Fiji,,32.1340019028307,66.6220191761247,85.67678940997926,0.0,37.06074755887396,3.41343417082206,85.2652836447945
3841,2011,Micronesia (country),,1.542241544554113,8.847870678104567,16.660348029614383,0.0,5.968416601207608,1.1126047333697444,16.867444187912636
1779,2011,East Asia,,11318.231545023613,69346.50009019436,303079.78689586883,934.1573955873694,18380.088486680324,4678.785839687629,140591.80391007577
1925,2011,El Salvador,,49.15191170980896,256.1222520944631,1220.8416371914082,49.00000059551304,3398.9617433466583,4.857472869559565,544.5097831926304
5274,2011,Slovenia,,12.723278909780824,23.13665025208544,166.20368546158232,0.0,22.336073291286947,18.73176258641672,450.83821677722256
2065,2011,Eswatini,,56.77674256291324,68.08505004486679,447.97314321738753,0.0,308.03082278077875,14.860222813997476,238.64847458406337
2545,2011,Guyana,,14.594186328491752,65.34341094977964,141.20012440013994,0.0,140.6824721422925,9.519326305013566,206.8973584159428
4326,2011,North Korea,30,322.5167496811152,1807.3387005212755,5720.22768467991,74.00000026472627,743.4972726764453,119.28706938825184,3199.4168298399327
1667,2011,Denmark,,101.72653500615766,37.15110111194051,305.7246550623715,0.0,50.25081699523808,30.065638268731625,699.6685373989893
6311,2011,United States Virgin Islands,,1.5983483648869323,5.117327130905934,14.291747990584916,0.0,31.6259862659694,0.7591578696758318,8.50356102581139
440,2011,Bahamas,,7.954993094692676,24.08373032839305,57.1478985287358,0.0,107.32684661934002,2.079660102609708,11.538410041207197
5385,2011,South America,,,,,,,,
5246,2011,Slovakia,,57.60860779882412,140.70527584865633,536.7320210590898,0.0,150.31202525503738,166.98762834827215,754.7083820511335
3785,2011,Mauritius,,30.4223828046266,50.47742311701301,168.77384408123658,0.0,39.113185498831164,0.76232146339685,122.79806556709252
5413,2011,South Asia,,34445.19116344085,112732.79920428008,301494.3412451649,1516.7629691580623,57933.50852459466,15960.954171858666,235356.28653536932
4233,2011,Niger,,579.3195115632487,1096.49003230143,2137.035648250397,16.000000018211065,849.5774240295234,191.6235604411449,591.0213331723569
1339,2011,China,>1000,10622.304502289846,65801.90380568974,288235.49279864,843.9371525074997,16952.31484816872,4444.583427657775,130626.16035994612
2348,2011,Greece,,152.99634073052718,398.15388265904113,1468.104046913088,0.0,156.1376084658183,28.67789669282832,512.1417352411228
1841,2011,Eastern Sub-Saharan Africa,,9713.284008647584,14063.509536560368,50976.158468988666,208.1313920360916,24010.701739343283,1467.9544399730644,20402.469614183712
2292,2011,Germany,,697.368205903734,547.9780327261815,4929.248673257925,9.00000000790073,690.0969130978687,272.92449825258814,11629.27475708748
356,2011,Australia,,164.56676871911716,203.34233738274995,1623.3429795655195,33.999999846651384,310.3355031941759,65.88765593823062,2672.356986311027
2093,2011,Ethiopia,,2215.1462708468616,3777.610893210913,10344.91800189535,0.0,6992.780283860253,815.8053595625001,4893.479873999686
1496,2011,Cote d'Ivoire,,668.1040194751778,951.7925439683542,3397.178245696798,0.0,2259.394504939563,281.0081779469893,1717.052731029411
5665,2011,Sub-Saharan Africa,,25696.30562235273,43729.844900100106,156602.1659164007,776.1342090515183,65766.46356748212,5952.648416983475,56715.76481276136
1953,2011,England,,509.0314851684558,260.63539719397346,2327.583361639033,0.0,287.3009541169849,243.18458435087675,4223.245334298211
1384,2011,Colombia,,216.26881690340971,1276.1757548270025,6933.785867301054,692.0000096029769,17609.48684535247,15.874057788227644,2670.4716540178483
2517,2011,Guinea-Bissau,,53.17830967819182,107.8202062130704,382.23413607615805,0.0,143.21394987056047,25.47600502855593,123.06375135089375
5749,2011,Sweden,,179.57659658024986,105.58978204818962,425.15164613379454,0.0,119.03064767881934,110.04883416646932,1413.9492974049526
3924,2011,Moldova,,167.63072591165695,260.2833266425684,582.9650114024524,0.0,267.3048125849598,262.0931296094845,736.6093354532007
3868,2011,Middle East & North Africa,,,,,,,,
1879,2011,Egypt,1,2021.388362000736,1626.676736729141,26544.182352423097,1.999999984204952,681.1407560064767,65.82961579287112,4240.598274338164
3980,2011,Montenegro,,8.904301095765701,5.904477275035265,60.31430909981844,0.0,23.42769447323649,0.663579594024954,80.61867988543275
5637,2011,Sri Lanka,,425.7887905838962,1140.6514156670492,2984.0161971000966,64.99999945148646,844.7519577248361,59.63480429328157,4454.635204828841
6339,2011,Uruguay,,85.22861191035483,105.4932730208406,640.8415423971,0.0,202.67969231572997,13.244149980519817,653.7431640269259
2237,2011,Gambia,,46.43214790791031,67.01458290428815,256.9590430562629,0.0,23.616347837604437,18.29446679108855,98.24434191822104
5441,2011,South Korea,,558.5900655073087,821.478681376594,7130.275652107861,136.00000140864546,924.4838662612788,344.92643661290845,17057.971503484092
2376,2011,Greenland,,2.522876380612153,4.263817969105303,2.8190567993079285,1.000000601627094,5.331337606031306,1.988357459061784,38.63675357101779
5448,2011,South Sudan,5,442.1985446214538,590.6641219493177,1743.289046667334,0.0,2577.7364367509185,34.595914574189514,561.6039733597712
3952,2011,Mongolia,,105.11791583636412,145.89945054251572,540.4987815221409,0.0,271.30514755590923,203.4758083051205,533.6685753219871
535,2011,Belarus,2,763.9896962133597,1010.2951317032108,1644.3121565776332,6.005969910465407,1025.7083664308414,1114.893691670202,3537.337449526764
3813,2011,Mexico,,1272.018129851498,3539.393585562861,20849.44308930057,120.78610373231666,33389.50137105239,272.9164570936408,7157.353851306493
1869,2011,Ecuador,,231.33708326441115,749.0749484053839,4863.298815199277,34.00000084427291,3045.177168939714,61.93811614517615,1586.9352797964102
4317,2011,North America,,5472.178348171294,4316.513329287354,43756.28443641843,980.8981606821028,18544.51689274266,1530.8978456610123,47814.80192286237
1982,2011,Equatorial Guinea,,20.350023746563192,52.88005543743329,194.6651588518803,0.0,35.09497370634321,2.966846510376516,48.024206019799
2177,2011,France,,1205.1988294273892,1199.1699501266253,4830.133032648557,21.00000001816389,629.8890288900724,646.136396696054,12509.647487283471
2208,2011,Gabon,,38.533676383386734,82.78592837093859,447.23699543783215,0.0,80.86708787236427,8.780886433034478,140.16470029949645
5190,2011,Sierra Leone,,223.95752823113452,406.96463725824174,1199.7190384412925,21.00000003434839,96.11495765048149,77.59136897333869,383.08778744772815
1440,2011,Congo,,121.8471671387242,289.72298016862305,1171.9864416030605,0.0,230.44588199661624,26.536989079822074,379.66740458151816
3896,2011,Middle SDI,,24182.30833861945,93758.48868128998,393673.0148037369,3480.2815597320764,155617.09512690586,6814.715083370572,188300.41481015328
524,2011,Barbados,,4.639412672276157,11.119936226328113,30.123970895351132,0.0,33.24039622907635,0.5559140456456315,13.744511063948355
1695,2011,Djibouti,,25.334589769845497,31.749244826439888,161.18462181389572,0.0,78.70247814909713,2.615493152233649,49.86127254580048
5302,2011,Solomon Islands,,12.171420343246933,59.45509839572266,111.19530396683108,0.0,31.33438562099802,8.081495248447105,85.29305022040943
5312,2011,Somalia,10,555.7142467000702,807.7559323937616,4857.572363597426,0.0,1385.2468146923648,67.87887521139689,728.960777559872
5777,2011,Switzerland,,43.48278418777275,54.97566690530879,376.88454189435447,13.000000057064485,58.92279403527987,16.41188276743612,1233.2095144752757
2404,2011,Grenada,,2.476894066871623,7.573570124847137,11.775084339332514,0.0,5.780308831125814,0.4155248775535053,5.875673401531738
1751,2011,Dominican Republic,,118.65296916689076,230.87444927985783,2542.0286428093877,12.000000162028082,1943.3906733247304,47.00719057126247,680.1274097207643
1552,2011,Cuba,,93.79686255788684,298.6641639329426,1039.5867445186627,0.0,625.0683930689223,50.953539750948565,1583.538405415521
1580,2011,Cyprus,,10.862731255118671,24.176544529599635,157.0706947925069,0.0,20.77579322959864,5.8422927111123,63.8198308763619
580,2011,Belgium,,186.03906302325248,99.79479043477944,1174.794685469411,5.000000002082713,173.16277510208292,82.19141701050953,2305.9970434367838
4263,2011,Nigeria,,3556.030698618597,6780.054481312051,17402.56648765851,185.0000001802373,7506.802864333003,1158.3481978387856,6922.348996197675
6433,2011,Vietnam,5,532.0022085927003,7617.115816182304,22074.75336177002,138.00000097958642,1695.543567142509,52.40592141303132,6835.175759807825
2009,2011,Eritrea,,187.20712335728592,284.3031851830512,1306.6810609171987,0.0,661.568254943563,28.510245797943327,527.9383451878401
479,2011,Bangladesh,5,1883.5405858611075,22154.745747894485,12442.386675630743,40.00000000826157,2717.9818831191496,134.9402455607834,9958.004448901222
384,2011,Austria,,87.27843206210947,73.96217997576474,572.789884742909,1.0000000102058215,71.89757913100163,65.44406999349506,1463.7055082126149
5805,2011,Syria,,184.89556837137903,212.80772432223503,2035.1954284088888,0.0,434.9497206170856,32.43366485592772,541.8958809184795
1524,2011,Croatia,,53.03744757363389,94.81487217165636,487.29504380369474,0.0,59.68883315465085,30.36101528841801,780.001841121882
4008,2011,Morocco,,924.7383313500576,711.1857935148754,7519.154258775448,0.0,421.3180338768594,65.80196458015793,2653.812014985489
412,2011,Azerbaijan,,394.1246517656612,311.80111139606294,642.5407956883528,0.0,348.4998291876469,119.0531928420973,449.3674367501447
2461,2011,Guatemala,,228.6750289577955,688.8079913554408,2245.407310797271,75.00000172791098,5709.00527303001,67.38870320419414,811.7653573800742
2264,2011,Georgia,,198.4645881929665,147.1037602640155,656.8220657756066,7.000000009256736,149.64403433144565,60.32485425408028,301.4474236264945
5358,2011,South Africa,,2180.664461307508,1730.8025905432207,17283.82469046014,65.99999997221425,17045.53935933628,420.463897808931,6466.978952908952
6423,2011,Venezuela,,198.8602833534101,695.369020719228,6429.263169265684,29.000000028900644,14029.682637617112,12.131786007422852,2368.723834048382
1468,2011,Costa Rica,,33.4347059827967,139.89647607467822,677.8301009613338,3.999999999389036,435.4298961044648,3.113230076907646,337.4622097233194
6651,2011,Zambia,,421.0080844590565,692.213387274349,1951.92628273112,0.0,904.4216377882274,20.64404031782756,929.0134341520956
1723,2011,Dominica,,1.4676677294518197,4.11651281388176,11.672510164392722,0.0,8.086248804708845,0.4780670502026986,3.318074457959693
5162,2011,Seychelles,,3.651867887982484,11.266086059518804,13.0222892266183,0.0,5.863632211434383,0.1736294588596598,7.588192582791398
6395,2011,Vanuatu,,4.925449112141474,28.137533385943257,47.1026468290633,0.0,4.399580612826686,7.195574488256035,40.796980607229365
1412,2011,Comoros,,20.24294904521311,21.999386833089773,110.19711453210772,0.0,52.205070579734425,2.526752606541417,38.058982187044
49,2011,Albania,,16.005536183086505,40.05790770283112,264.9048296165499,0.0,71.1638950952133,4.899368161320543,165.00637391900153
5221,2011,Singapore,,12.054951038466774,32.92068672547014,223.55299299045717,0.0,29.949848151619378,2.489649474865847,499.4636764944397
2149,2011,Finland,,79.42008289044307,130.08992142425953,326.4914088538419,2.0000000120011583,105.521875557941,116.07920303352198,990.7568734364804
1608,2011,Czechia,,134.62847153771014,222.1803306230153,980.7382279724776,0.9999999861858536,147.28989131171764,163.45770793151843,1710.616627443401
5721,2011,Suriname,,9.476077989120904,30.20479354280021,103.50097418906496,0.0,53.93187219482935,2.6225312160118803,143.3648174495384
5581,2011,Southern Sub-Saharan Africa,,3146.8658706845417,2856.5514764266104,22284.46162855526,200.0000002265591,20012.6815453061,541.0549011898836,10308.36649474615
5525,2011,"Southeast Asia, East Asia, and Oceania",,17757.281748944446,105318.47147678849,424268.95074411057,3279.314265535176,45849.43970094434,5471.988829817127,180986.910160771
5497,2011,Southeast Asia,,6115.66462551135,34229.89718472496,118090.12109437508,2345.1568699478094,26407.806415155566,620.8329180196533,38144.90233051367
468,2011,Bahrain,,9.026567390844924,8.6635786744145,126.69312142408016,0.0,21.76628100733505,1.996099918102468,75.67036767486745
6367,2011,Uzbekistan,,645.5334695590087,1515.4088061042842,3982.2111495618265,12.999999996168675,728.7983038180881,250.1529196746916,2733.10039944097
2433,2011,Guam,,1.0225304162067936,7.809036720674293,22.59405995987777,0.0,7.377597602530137,0.5985506760035527,31.793444199203797
2573,2011,Haiti,,346.8634554357876,971.5985059140668,4394.128957007027,36.99999897321421,2055.565953203452,91.0071651099234,746.0021184431649
4457,2011,Norway,,103.59653106144933,62.196974912992864,253.14601841390768,13.999999630142044,49.83693336105413,56.87035293001624,618.1288300334824
4401,2011,Northern Ireland,,17.810885555106523,10.839024840762692,95.17159584309908,0.0,15.117781251073296,8.396348084363309,212.7189219143353
2875,2011,Iraq,68,575.0180626293732,715.1115196029024,4456.695365327747,6.000000000536027,2717.341006454763,116.34690398668177,1608.3027693720924
6113,2011,Turkey,,423.95014052881805,686.0171643591561,7614.296372349772,656.0000077024334,1566.0611590175895,84.59553831205031,2458.2892196623525
1160,2011,Central Asia,,2399.0092661865124,4472.816777137391,11397.67446503472,31.98613133760148,4251.591202828928,2046.7532669751836,10758.092703743345
3303,2011,Latvia,,143.32761778589935,167.84955476204806,252.79669640216144,0.0,157.33608535254209,154.1889216592411,492.42802571847824
4653,2011,Paraguay,,60.04128883598917,173.42298822148317,1500.7477266231365,1.999999783081826,785.1119650117284,8.859440431174534,360.7237886774621
4905,2011,Rwanda,,313.4102506046461,394.6336534127861,2515.089637600981,14.000000021656772,382.98443030869134,26.36584556193826,684.0269018815046
3331,2011,Lebanon,,105.37109939701394,77.39586998584456,468.62574070531866,0.0,291.64834715437786,4.404889985655137,307.94800324850127
909,2011,Burkina Faso,,613.1267819448514,1014.0990869780036,2847.924125877581,0.0,1730.1748782568309,78.74879203219892,1171.352809880924
6539,2011,Western Sub-Saharan Africa,,9395.308610504257,16451.843543374584,50148.10056499166,237.00281739872497,17836.867200625475,3264.87144711976,18970.286364671447
2920,2011,Ireland,,43.48601552695675,52.1362318298216,225.26627682358327,1.999999998218348,43.662769882325605,10.386912023892313,552.6769475731194
4064,2011,Myanmar,,352.7811122026416,3791.0676176075,12061.53083966762,224.99999788962387,854.8850154105938,101.39576351212162,2747.1775582008904
273,2011,Armenia,,40.85948278092417,56.15042681017714,250.33528763762476,1.4204511518952063,126.3264494437529,104.8560882603799,312.6440782754375
5973,2011,Togo,,144.92640448257842,252.0670407818521,1135.4907213436836,0.0,386.7379242713666,68.18997994616291,490.8277109492742
3275,2011,Latin America and Caribbean,,5366.326535302576,18497.211728677597,112340.61906657048,4873.186332850782,153827.05109003282,1408.0039800187003,35267.3518340731
3619,2011,Malaysia,,325.7813210717705,784.9810301868825,6167.643302915483,28.00000056170957,584.5023932534754,14.573066161784842,1799.1933671032868
692,2011,Bhutan,,10.1971361587832,25.69784513969771,69.43860558616971,0.9999999992740488,9.326530124399742,2.26101029933019,42.96380356505539
1132,2011,Central America & Caribbean,,,,,,,,
4681,2011,Peru,,376.5692567112044,941.3059081432092,4948.401909609307,74.50000018346586,1215.2888413110231,377.0490750730471,1076.582719310274
5945,2011,Timor,,17.874144540659916,68.11332741553962,100.47864007090472,0.0,30.248089635212068,1.6503295302686822,63.21682027323101
4177,2011,New Zealand,,21.731438600064088,56.64585091551481,381.1265785563813,366.9998805372597,59.98116691700229,7.56966646013279,535.1191948249295
4597,2011,Panama,,23.27724252301961,151.07869457664563,541.9035089329932,4.999999869988878,765.5208251702353,1.9277624248108791,200.57156750674187
5917,2011,Thailand,,823.6051792206324,5417.882779258713,19500.702783758297,796.0000067347305,4768.657714966836,40.87291730570615,8245.68367490278
6141,2011,Turkmenistan,,122.7743358858687,166.54676452609968,338.03236327864545,1.0686058404944614,189.30025379650965,124.72776031105604,428.27093324634586
301,2011,Australasia,,186.29820731918124,259.98818829826433,2004.4695581219016,400.9998803839114,370.3166701111776,73.45732239836357,3207.4761811359567
1216,2011,"Central Europe, Eastern Europe, and Central Asia",,16850.647973689305,22749.96119427373,64769.4616430326,43.99210123766059,39291.9647922284,21185.1050061476,99317.57584727362
4120,2011,Nepal,,365.7597921142837,1003.6404806752148,6260.398100420824,140.00000026696512,470.27044369051407,132.23944154400766,2156.921977030064
6588,2011,Yemen,41,903.6511639315944,797.0352989372097,9058.262648041424,0.0,804.1129779336142,59.46126625165781,1230.4803209181252
853,2011,Brunei,,5.385366406900095,17.73347315627329,61.8035671564034,0.0,5.870682307330414,0.7180133110300968,22.249400489032386
2847,2011,Iran,360,2571.54529252014,1608.3107628845132,27008.51539374793,2.000000036873048,2053.3630424796565,85.90032179362389,5259.198960932495
4962,2011,Saint Vincent and the Grenadines,,2.094972184562455,7.081564394741922,11.221082290086056,0.0,22.292589640071743,0.9582902215224413,7.961732668165133
3359,2011,Lesotho,,119.641501384943,125.42221017807722,880.3595399362956,26.000000363325945,873.3648281856381,28.235085320509963,530.6376354985612
4625,2011,Papua New Guinea,,243.67253888763517,1432.7998130656554,2570.8232852848487,0.0,894.2847630376212,136.96645168008507,1787.310841150172
2810,2011,India,,29474.449666863715,75053.55051030392,233806.51951296476,824.7629692173077,44381.85570649981,15088.949127982172,215058.3963816137
6479,2011,Wales,,33.68791877396806,17.408216236532077,144.85017744071848,0.0,21.139790428248794,16.442706338555183,296.6487890441686
1188,2011,Central Europe,,1954.0994528664835,2936.0117870954678,13247.39149873274,5.99999998959371,2514.3600691055244,1632.3838143432183,19923.649033173075
881,2011,Bulgaria,,126.2698651094817,157.94871135984732,847.960387034673,0.0,187.6295312260298,110.9652634837402,1009.8361073101483
2838,2011,Indonesia,,2001.3845488094955,7626.145495937694,38796.06641777508,128.999999536161,2712.378063957396,142.86587047534476,7987.369712782136
4934,2011,Saint Lucia,,2.704037802524057,9.090018490925283,23.511388833756182,0.0,31.8173249728029,0.5584952595144844,11.450499327112942
3727,2011,Marshall Islands,,1.1083978150035412,6.4407824136692735,12.709201314636914,0.0,3.6755995723544994,0.9246930147385012,12.220287852982398
2779,2011,Iceland,,2.598909773070049,3.3157506329125828,13.24288994697662,0.0,2.356463958597286,1.5654405432271534,36.55595809865432
4877,2011,Russia,,9291.543992412337,10771.701056749374,31173.110761936037,0.0,27057.44968055778,13125.42176746365,51456.27536636583
2948,2011,Israel,,74.97713644456618,53.12898696627634,615.0127132242816,0.0,193.43921192164936,31.56335029160224,540.8789527325426
3037,2011,Japan,,1958.8785726763413,7460.360415373787,8213.229653922588,19059.069537907784,816.1909400652347,1886.2300278988928,32211.12876589588
3671,2011,Mali,,654.7858174063247,1245.3573409991989,2603.218114352195,0.9999999999410738,872.3443183588306,201.84028715140064,578.7770893470463
